car_age_years,kilometers_driven,engine_cc,mileage_kmpl,service_history_score,previous_owners,market_region,car_brand_segment,listing_platform,fuel_type,car_price
-1.8019894040083333,0.9165649031934822,-0.1235773192204837,0.1379188322306211,0.3648831152357447,-1.3583939736201622,North,Home Office,Distributor,Basic,15.71
-0.0340017990886537,-0.7742961840098153,-0.254543674210903,-1.2483741105713446,-0.7737756311575467,0.8822674756705986,South,Corporate,Online,Standard,-224.99
-0.967914604998884,0.6062742514708708,1.6145477253644764,-0.5360993460793588,-0.6039991985844008,-0.2962685734926588,South,Home Office,Distributor,Premium,33.24
-0.5733273394100188,-2.2718780006750654,0.5462317097453535,-1.2752204223073378,0.6364690880070784,-1.228902154142434,North,Corporate,Distributor,Standard,-265.99
0.2578918707893925,0.7677404809194105,-0.9934359469866176,0.4687717361474904,0.2023357297542943,0.4458500234038374,West,Home Office,Online,Standard,47.94
-1.93725023724643,0.246915556334638,0.5181472016161864,-0.1149465473312609,-0.5158324434557281,1.1452974435232055,North,Home Office,Online,Premium,-56.75
-0.4573913184557695,0.6623958308681014,-0.2680538301469222,0.0102734760220998,0.5963468306896208,0.0622162261279634,North,Corporate,Distributor,Premium,31.96
-1.825976195912168,-0.4527264861880797,1.320030288771973,-0.8704064971109559,0.1330493868673159,0.2873634981583196,West,Consumer,Retail,Premium,-111.45
0.7378070591216117,0.3791112816051437,-0.94330717702975,0.0009892008639261,-1.1050348187457937,-0.7203704274888195,West,Corporate,Retail,Premium,-28.66
-0.5341668421726614,-0.4208467201598858,-0.1071408045286528,0.9858344634954328,0.4778871904555756,-1.6013203473125923,East,Consumer,Distributor,,33.19
0.3783367013242991,-0.2083613074882277,-1.9164358978581864,0.8601021938578957,-0.1223567634542006,-1.483273475325672,,Corporate,Distributor,Premium,-94.24
-0.0042381986231396,-2.813242639207994,0.3860522660922579,-0.7387946213932689,1.1194119521458952,-1.097075175766243,North,Consumer,Retail,Basic,-248.59
0.8173915910142293,0.2344349390698444,0.2447819586706248,0.2715739932127163,-0.0714905739630868,-0.026297495443595,West,Consumer,Retail,Standard,118.45
-0.607494448519665,-0.6320931695535569,-0.9538692802886092,-0.6270586111934692,0.6530271013603458,-1.1062768980545958,West,Home Office,Online,Premium,-184.03
0.1039435476988382,0.1210010424128785,-0.1211671482275617,-0.3716191909863884,0.5217331772126134,0.2852727609829761,East,Corporate,Online,Standard,-6.63
-2.413008039379696,0.5782667576370538,0.4422988655803196,-2.756932987554021,-1.6348870403703264,-0.3194039112938426,North,Consumer,Retail,Basic,-362.89
-0.7361342334110917,-0.3426694873770339,0.0600215514339493,0.7418616089230986,-1.3021033391746422,-0.2017429215002705,East,Consumer,Online,Standard,-52.2
-0.6548141041174934,1.8881467303536148,-0.1227467313500398,-0.1978446020112076,0.3999857674562466,-1.096270670899256,South,Consumer,Retail,Basic,96.36
1.523857365711852,0.4602335809661926,-1.1933545781989978,-0.0842919777024068,-1.4625706909527916,0.2828934028791244,West,Consumer,Retail,Basic,-75.24
1.1582225662475467,0.17723718825921,-1.3540361178283806,0.3751477334812444,-1.058468117877449,1.770341589516378,North,Corporate,Retail,Premium,-50.84
-0.1449994886133507,-0.5385958693477876,-0.116317567726264,1.212276565007484,-1.047034759774986,-1.4714805469638983,South,Consumer,Online,Basic,10.99
-0.5971735336758957,0.910906865170731,0.7545776831036208,-1.5435618185376447,-0.4795611289974886,-0.3796595198310798,North,Corporate,Online,Premium,-89.34
-0.4248059642017811,0.6871761540132849,0.7917504835662964,-0.167439899184254,-0.5085735548221507,0.4245307659116574,,Corporate,Distributor,,55.02
1.7518348483456498,-0.0098766068362107,-1.8803977059165384,1.477918695281088,-0.8713483685134071,1.868227602345175,East,Consumer,Distributor,Premium,56.29
1.201148153415296,-0.4176654711423718,0.7857794792537944,-0.974101089547182,0.2504860242356647,-0.3467736863262127,West,Consumer,Distributor,Standard,-6.5
-1.5227399965868282,0.5116026766405001,0.9026419109664836,-1.3653478206411247,1.1174728598180157,0.4976361637996767,West,Corporate,Online,Basic,-43.77
0.781728997093745,1.7826021086813877,0.6600029914030102,-0.3194175751499417,-0.4087353851670656,0.6209176121091101,South,Consumer,Online,Premium,203.63
-1.589688117205094,-1.5875140973696025,0.9289702075925402,-0.150944101299822,-0.1106141523063434,0.293382732809923,North,Corporate,Retail,Basic,-150.63
0.8513151800223535,0.538183217584309,0.6304948803859416,0.4720903716185967,0.496851962107703,-1.4918730501551654,South,Corporate,Online,Basic,201.23
0.7311480262097892,0.0056053921493137,-0.4653189815772178,1.2904556796741844,0.1540142766403626,0.6975866323156276,,Consumer,Retail,Standard,129.99
-0.8723647997407542,-0.1568708985407374,-0.7270816264348196,-0.1532568220784505,-0.5934719753602349,1.2221171904986092,North,Consumer,Distributor,Basic,-174.66
1.196731959108583,-0.5247059241353169,1.8579256725101767,0.5650788594374789,-0.2618952071223267,-0.9342712927008794,East,Home Office,Retail,Premium,193.6
0.8943385260033465,1.2888507210101816,0.4472301721717976,-0.0846730398184568,-0.8144094548993999,2.009308683177307,North,Corporate,Distributor,Premium,151.57
-0.3217072619232407,-1.106813040135437,0.5076765918733974,0.8755294673860918,1.030442156490418,0.3857284554882548,North,Consumer,Retail,Standard,62.25
-1.450517617315894,0.0093013609296277,-1.9137361217954167,-0.2172682559410911,0.4933112588205319,-1.5213868061919384,South,Consumer,Online,Standard,-228.56
0.8077426934500742,1.8506500737159524,-0.3157566748431032,-2.4768469128012667,-0.2435807844294482,-0.3078735781909298,North,Home Office,Online,Standard,-81.69
-0.7181843977400186,0.5895406241852721,-0.1080530552468759,-0.7060133082710591,-0.8289499730618799,-1.869244916523121,East,Consumer,Retail,Premium,-104.12
0.8814460614207961,,0.5364512371759452,0.3899549514547219,,-1.675083691217678,South,Home Office,Retail,Basic,-97.36
-0.0756288184513262,1.4154732057790589,0.2942287422859514,-0.3503103554350107,0.6435220227663215,1.8230634083981192,South,Consumer,Retail,Premium,163.49
0.2512804343259773,1.841769109746159,-0.9968133695087684,0.8386942264969894,-1.186155869025574,-0.2286972629633785,North,Consumer,Retail,Premium,129.59
0.31502727353316,-0.5544824719542251,0.2305654862353624,-0.0812317900437642,0.7141356658200981,-0.4367954388865688,East,Consumer,Online,Premium,13.66
0.1164142899665005,-0.5354600131875692,0.1818454673676221,0.8072859485977139,-0.9783267791922924,0.6157714584278055,West,Home Office,Distributor,Premium,5.44
0.6892986267659457,2.750770839653302,1.246308812917546,-0.9248283974075954,,0.2904520617664756,West,Home Office,Online,,252.36
-1.0213750297375408,0.0783959523815147,-0.4017566344412103,-1.7582019115206526,0.017794360235135,0.0114953837996677,North,Corporate,Online,Standard,-251.63
-1.47145736030245,0.0405358856501578,1.017157232313397,-1.9377975100459803,0.8440880538246199,1.729262409075686,North,Corporate,Retail,Basic,-123.31
-0.932855648489214,1.757672685494874,-0.3632731321851371,1.0637442952495413,-0.5575910084342197,1.580087829671899,West,Corporate,Distributor,,170.57
-0.0021744148726845,2.485457422301265,1.3139983848411223,-1.4281678974466814,-0.4161791235712652,0.0223530355604559,,Consumer,Online,Basic,184.35
-0.0355514775676139,0.7095916620729844,1.07146774981091,0.8731186201838386,0.7089667829498832,0.374988654416345,East,Corporate,Online,Standard,286.7
-0.2849220083631418,-1.6465146494991283,1.4054413286588765,-1.268359311223479,-1.2471144105859766,-1.1097352412430008,West,Corporate,Online,Premium,-241.32
-0.1305627679547038,-1.7902018709459055,0.89461170235996,0.8586967023498713,1.8221245956774572,-0.7825628712392123,West,Consumer,Distributor,Premium,58.7
-0.5959936624130051,1.133453336737141,-1.534319508991984,0.1370995125319864,-0.6696645406520615,-0.59015672041633,East,Consumer,Retail,Basic,-64.58
-0.3819361156220771,0.5248795517655273,-0.5668769240880548,1.0014575841360962,-1.0643211518547333,0.1805434260726771,North,Corporate,Distributor,Premium,36.21
-0.0856704557781745,0.3378927054861398,-0.1772852223223263,-0.1009100206614335,-0.391894180661356,-1.8775866606909448,East,Home Office,Online,Premium,-22.86
-0.4927862416181401,-0.4850768468385835,0.228766165968221,-0.0638083687583015,1.3166051889002397,-0.8249992190290011,West,Consumer,Online,Basic,-1.68
-0.8281452196514542,-0.5620143118455965,-1.0142044034123427,0.2931833752784726,-0.4630107584075791,-1.3733505773597996,South,Consumer,Online,Standard,-138.36
-1.5743913419622435,0.1737887863478972,-0.6056391311675542,-1.0049546149478137,0.8432459045176273,0.8806336977209548,South,Consumer,Retail,Premium,-171.74
0.7565048471657625,-0.5364303548240678,-0.2768257919721471,-1.192757421998096,-0.0408830157425966,-1.144573480624637,North,Consumer,Retail,Standard,-125.87
0.1715313851932588,1.4790232994353536,0.2081652806493314,0.7807674757661466,0.7233962199993111,-0.193364268691807,West,Home Office,Retail,Premium,263.81
0.0588960027180328,-2.337836240324385,-1.100266313732416,-0.3287984611561008,1.6011759501277123,-0.3108347907581017,East,Home Office,Distributor,Basic,-241.0
0.0309084229456542,0.8300915106986837,0.2464685513136517,-0.4297766509765371,-0.8567597575761814,0.0659699930383758,West,Corporate,Retail,Basic,16.78
-0.9702429381626476,-1.0392574512633592,-0.4528991931388367,-0.1646288311810209,0.2203035348006383,0.9131467630356912,North,Corporate,Distributor,Basic,-200.49
-0.623291641821759,1.2410482824992266,-1.5435316759653734,-3.2438177226808205,1.2639828123464891,-1.4300784887639792,East,Home Office,Retail,Premium,-310.95
0.9613584734056312,2.238643955490584,-0.0132763521748574,1.578129801024721,0.5169868678768849,-0.0888555396770504,South,Consumer,Distributor,Premium,426.2
1.5581215103704265,0.5073189020532887,-0.7111221486083705,1.0683580194980935,0.1384301595268498,1.3121699931687758,East,Home Office,Online,Basic,169.25
0.3606993191034701,0.8650950498935187,-0.2660793041251894,0.0132942929311983,1.3108963733505326,0.5856570282566993,East,Corporate,Distributor,Standard,145.19
-0.0128995299628552,-0.2482270972100192,-0.7047632055443325,1.0062168137246907,-0.0777499187011135,1.4472144407289027,East,Consumer,Retail,Basic,31.93
-2.174800153469773,-0.8529614268911158,0.9327924211361288,-0.1242464038429835,0.4323569883046935,-0.3007769391211979,North,Home Office,Retail,Premium,-100.04
0.0818303099893312,2.704195160110381,0.4742827226722753,1.890867087176352,-0.1281269983344249,0.3573612893204129,North,Home Office,Distributor,Standard,497.94
1.1581400904595425,-0.4287666921919248,-0.6407471313371876,-0.4523409268776625,-0.2233850494984136,0.5161180641208865,East,Consumer,Distributor,Standard,-100.12
-1.2116443107869714,0.6876550087423607,-0.5606574944886548,-0.1925815319340182,-0.5831691727324382,-1.4672641226102103,South,Home Office,Retail,Premium,-123.79
0.3348843667160372,1.560743565444784,-2.1983613314012067,1.9385225968140407,-1.7867036562398126,-0.2418008379578799,North,Home Office,Online,Standard,73.38
0.6771291298252614,-0.8950923313157261,-1.1876379661036394,1.555416164247852,-0.43510328664427,-0.6546215652952895,North,Home Office,Online,Premium,28.2
0.1740282447671649,0.0274979615908287,0.4653517637977617,-0.5561151369739977,-0.2239528827481912,0.0674710747554669,South,Corporate,Distributor,Standard,-25.2
1.8277358767603835,1.9328959813332365,-1.106530351126232,-0.1812823031801078,,0.4499691397285794,West,Home Office,Retail,Standard,125.72
-0.0098316604744653,0.5866658634897824,-0.537455763188177,-0.6377676909099306,0.2636044923617318,-1.7789576182232911,South,Home Office,Retail,Standard,-56.5
0.6069829926929653,-0.0588233084532306,0.3712192570950045,0.4738876123061339,-0.2868982348919719,0.6746820815200018,South,Home Office,Retail,Basic,104.47
-0.5267189524172182,1.552096800662291,-1.89449567162996,0.0922148266740818,0.6672827909273333,0.3968475988947382,North,Consumer,Retail,Standard,-3.54
-0.657097970240257,-1.117584847823984,-0.0692136211041203,0.8812972479717384,0.1979151223369442,1.354455378164484,East,Consumer,Retail,Basic,-66.48
-1.762227502886015,,-0.3977998892087949,-1.0376543347548377,-1.7242025032849553,-0.5747950081778397,South,Corporate,Retail,Basic,-304.78
-0.3715954820723933,0.0322019194250474,0.5934817524184157,-0.0500242794831516,0.1561981843052965,0.2418683070631584,West,Consumer,Online,Premium,46.01
-1.1102906025761707,0.9670507155785916,-0.03724288124216,-0.7112365798763298,1.1417897273808375,-0.4503301662492201,South,Consumer,Retail,Standard,-3.85
0.2421488536635189,1.3634790833533417,-0.6368005781165105,0.5004971477090457,-1.515928474055108,0.8475422497262196,South,Corporate,Retail,Basic,56.55
-1.7927801114807862,-0.8807306729829281,-1.3320674219024462,0.3787220502090086,0.394263641882438,-0.2344507526083335,South,Corporate,Online,Premium,-201.58
0.5374552281168554,-0.2886710018411819,0.4524608124980886,-1.3225096991348406,0.1895564781130297,0.0262341291442337,North,Consumer,Online,Standard,-83.85
-1.3908546950810678,-0.2686150698502766,0.7784719430447489,1.340150682871738,-0.0548328365839358,1.1806539598477013,South,Home Office,Distributor,Basic,101.45
-0.2224889023169356,0.8088902561169776,-0.4268690423417083,1.1608900802380355,-1.096051444685248,-0.2801194386365537,,Corporate,Retail,Premium,71.08
-0.724681186521868,0.8644703599996699,0.8724547342085442,0.1208723850227647,-0.0353982517128666,0.0965211898966595,South,Consumer,Online,Premium,117.79
1.3573538471565436,0.8674943799420677,-0.3013995191202667,-0.271765526919316,0.0774332449503524,-1.6698758979201125,East,Corporate,Online,Basic,96.82
0.6711149833369198,0.565797457691732,0.6404338442480593,0.0247199382986523,0.6347787681782906,-0.5177361000069162,East,Corporate,Retail,Basic,167.74
-1.9836310713737688,0.8743428582576945,-1.7784512428096275,0.2517108946926732,1.7844138802651162,-0.8815625586085435,South,Home Office,Retail,Basic,-67.63
1.5082517756765146,-0.5718913479280213,-0.2880795666323866,-0.4519618081307723,1.2196177259789256,-0.17939935003,West,Home Office,Online,Premium,8.04
-0.5147232029731434,0.7347698398937923,-1.4866981758374544,0.0942011542793159,0.0018499306311434,0.4073866981204821,West,Consumer,Retail,Standard,-51.27
-1.067642418212452,0.4033335392797869,-2.681775477062334,1.9560731267878395,0.2627936409051125,-1.0238395098678648,North,Consumer,Online,Standard,-15.36
0.1844550935057362,0.4763219546037989,0.2042081957725525,-0.7889311212720233,1.3049795885533388,-1.8133317879754995,West,Home Office,Online,Basic,34.04
-0.966828799940649,0.093633552174171,0.0531298045400979,0.6378833287756499,-1.153008205108441,-0.4206350388219533,West,Home Office,Retail,Standard,0.21
-0.0163904029258397,-0.8472240163336917,-0.1120181447442554,-0.3577143801633031,0.6667469582569451,-0.4876503740829812,East,Consumer,Distributor,Basic,-51.73
0.0079585839538927,0.5972353067018901,0.7912351588932831,-0.0453083481128144,0.255015425117274,0.328049206688952,West,Home Office,Distributor,Basic,128.49
1.1197912690129015,-1.3475352191117442,-0.0600711856448911,0.6128456202095666,1.7691910021208492,-0.3122302073547902,East,Consumer,Retail,Premium,64.37
1.4889304376755126,,1.7024198784494189,-0.0749556664010192,-0.3438632826763865,0.0442993803724659,West,Consumer,Retail,Basic,141.11
-0.7778130930352998,-1.3381262317151688,-0.0793502234675335,0.2020239640979741,-1.1156184794805624,1.1210053341964703,South,Home Office,Online,Premium,-210.08
1.1030175768396162,1.2556397844209517,0.532476258096199,-0.3311717474973663,-1.2006800087336411,1.046538347459132,South,Home Office,Distributor,Standard,119.7
-0.6583743747475242,1.16007056417008,0.1204309894696149,-0.2477758014171,0.3945963422444907,0.3706342800237469,West,Home Office,Retail,Basic,72.62
-0.427828839958361,-0.3909698357404398,0.7435022146574253,-0.1663015999485428,-1.4636147299057491,-0.2287165247192818,East,Corporate,Retail,Standard,-66.03
-0.129135069103523,1.3445150158630643,0.838305017712002,2.119978912671515,1.2870104607215154,1.3655383573690998,West,Corporate,Retail,Basic,454.73
0.6987378942267753,0.7650884848044747,-2.0452521499503344,0.4718563860417255,0.8662919870269116,1.564913788575826,North,Home Office,Retail,Premium,35.34
-0.5752258890931836,2.097214874424805,1.038627997437333,-0.3123626268895211,2.274445047542442,-0.2721222801626302,West,Corporate,Distributor,Premium,340.99
-1.1706883438677749,-1.917269746494731,0.0688615024367911,-1.189289964984065,0.1648329630075599,1.224225900254,West,Home Office,Online,Basic,-340.6
1.330463336631344,-0.6062754331749097,0.0350422514660145,1.3226862963985373,-2.214267111328709,-0.2507501770810837,North,Consumer,Retail,,68.88
-2.042899432652515,0.8743678063139068,0.2319368123864745,-0.0678891922890279,0.3400980911836748,-1.258694456118369,West,Consumer,Online,Premium,-15.09
-0.5420203069129781,0.3337724645116472,-0.489952760832435,-0.8011667393870616,-0.4063035992575665,0.0445222854151621,West,Consumer,Retail,Premium,-138.54
-1.017066041630863,-0.7804270311416316,0.2583975548037631,-0.6398692122951125,-0.5411398966786543,0.7261476387272184,East,Corporate,Online,Premium,-167.58
-0.515738407266453,-0.0864570740694623,0.0322410137102645,-1.4288834109749609,1.7138135176024218,-0.1884097279902739,South,Consumer,Online,Standard,-84.6
1.9828806135565125,-0.1872137329058428,1.044566096184029,0.9120279641467256,0.1197956996039865,1.6826193885134202,South,Home Office,Retail,Standard,257.01
-0.7490923303025286,0.6856792582632872,-0.49924216351061,-0.2675629610004159,-0.1752902262520592,0.140893088744866,North,Consumer,Online,Premium,-70.27
-1.7440103055475629,-0.8013493033923524,-0.0507353125179284,-1.1767532719230878,-2.73811096270428,0.7328995857147537,East,Home Office,Online,Basic,-413.84
-0.4181559986362832,-0.8499557307716832,0.4607201802777592,-1.5491170317563503,0.9087548061788804,0.0116997111042747,West,Corporate,Online,Basic,-159.51
0.6246310619677431,-0.4914806716427453,0.9982225776411084,0.8865973066520701,-1.2282552069135062,0.626507794271884,North,Home Office,Distributor,Basic,119.68
0.8486050397647126,0.3351459105569545,0.0583549643545424,-1.1428241566583672,-0.6486621396280985,1.9648944415985337,West,Home Office,Retail,Basic,-44.3
-0.107348591276129,-0.324055111133933,-0.5981094905683263,0.6860857313690242,-0.7282455288217857,0.8661258365817631,North,Consumer,Distributor,Basic,-55.47
-1.0491542332557773,,1.010462709406574,0.7252743043080934,1.2989731212611544,1.577874973344701,West,Consumer,Online,Premium,149.68
-2.475827875027751,0.8247470112844304,-0.1680301567067188,0.2111701154675501,-0.9649056202058852,0.3181707659368096,South,Corporate,Distributor,Premium,-85.42
1.3883650705996542,-0.6445108416656415,0.0828347363073265,-1.1031830023836966,-1.9754943952834132,-0.4882149852904471,South,Home Office,Online,Basic,-169.11
2.095693736012187,-0.7312095108067078,-0.5755067279641762,-2.1286041880574293,0.0315562721380654,-0.478647922796207,South,Home Office,Online,Basic,-220.95
0.0079005536293788,0.8034107272429797,0.409876426176966,1.8839723206272927,1.0517375277725445,0.0676777008348534,South,Consumer,Online,Standard,331.15
-0.0230278466434798,-2.548777667864514,0.4354341302644012,1.3985616444890887,-0.34211312265966,-0.176302235853932,South,Home Office,Online,Premium,-55.58
1.1696165281222357,-2.434300008078158,0.1491507562671953,0.7706737680782589,-1.9964640343546567,0.7974097775150781,West,Consumer,Retail,Premium,-158.12
-0.3600036105532084,1.1475529603217254,0.3939602118072632,0.1724871337743705,-0.0744469174909488,0.1011391847139909,South,Consumer,Distributor,Premium,135.48
0.2440544121100936,-1.8272294048881947,-1.5493120598066044,-0.967896066841016,1.073786812058306,0.745329392354781,East,Consumer,Online,Basic,-306.47
0.9955769601266368,0.1246148862704621,-0.7778960052678671,-0.7603248825955512,-0.8655342542102482,0.7240722149848166,West,Corporate,Distributor,Standard,-129.22
-0.0982221581261491,-0.4065194913341537,-1.4837250177284536,-0.8895189302081413,0.1259491545692555,-0.3049314466951742,West,Consumer,Online,Premium,-227.24
-0.93632779772498,-0.5974522206818432,2.3604376732933576,-0.1338153314721668,-0.3539384653904305,0.6482104466557809,North,Consumer,Distributor,Premium,58.55
0.8558686275123808,1.8232865414614683,-0.6802940850267736,0.7685273738309574,0.6568434104444112,-0.5399311787299462,West,Consumer,Distributor,Basic,211.71
0.5729454147916571,2.3637542213002924,-0.2577808743194927,0.2612092453056345,1.021646345493795,1.0194414840175596,East,Home Office,Online,Basic,266.22
-0.4363212102674442,0.1393110599343828,-1.8863262355255708,0.8444620776569595,0.2774759188555923,0.8001207076139183,North,Corporate,Online,Standard,-80.85
0.137151457096018,0.6136564784022298,0.7400649277592583,1.1640731571581158,0.5336089613697371,-0.6811726918935759,East,Corporate,Retail,Premium,244.65
-0.7170147055949916,1.434859585080666,0.586300801355096,2.7863440915810385,0.1508118112915642,0.5390637189272411,North,Consumer,Retail,Basic,429.28
-0.4579327500652304,-1.3830591779704302,0.1316468437045678,0.5366174524135112,-0.9246180143215746,1.644850159619107,East,Consumer,Retail,Standard,-137.79
0.3576836757163123,-0.5533039028074263,0.1838736864643318,-2.69415048893642,0.4068924159891915,2.120322267936837,South,Corporate,Online,Standard,-278.96
-1.2915765190169042,1.6168463801875144,-0.6048158570235924,-0.1355459560117498,0.215288249271364,-0.1483815247157418,West,Corporate,Retail,Basic,33.98
0.2725339219596113,1.39062409106305,1.033947269633203,-0.3626800745829064,-0.562513257757752,1.124119446235012,West,Corporate,Retail,Basic,140.13
0.0170452484926384,-0.531536954859921,0.947431658086742,-0.6757309986961655,1.223339367051139,0.300930896984969,South,Corporate,Online,Premium,17.9
-0.7119199242281633,-0.2270930634223542,-1.251449036669123,-1.049132837784814,-1.452503994789557,-1.4193881212902013,North,Corporate,Online,Premium,-333.6
1.0225192137191668,-2.1669484853416123,-0.4910620449007549,-0.2571493726678038,-0.0439833933444099,-1.2684598852809563,East,Home Office,Distributor,Premium,-203.15
-0.7648181890596369,0.8609362761140332,1.758146049961488,0.5898640939320888,1.6664016155992407,0.667182395907189,East,Corporate,Distributor,Premium,294.25
0.0335379011149271,0.8372028937738635,0.5539888226482729,-1.4263881522529316,0.2100006098114543,-0.4437522724793022,West,Home Office,Distributor,Standard,-32.95
0.1680460221563556,-1.919751390070261,0.9015196115392208,-0.3625006789072616,1.011621422054009,-1.3140149974125976,West,Home Office,Distributor,Premium,-72.67
-0.3127447304084927,0.2204379598840775,-0.7822885182454303,0.3934565408821123,1.2340574522304837,0.1878880004292364,South,Home Office,Distributor,Basic,30.47
-0.9952719142588536,-0.5913353175522447,0.9948655700029922,0.57361296669807,-0.9106372849919956,1.911711894509149,South,Home Office,Online,Premium,-41.64
-0.6061031122147312,0.047977728222795,-0.4358215296269127,0.77791582924962,-1.2327938580362467,0.9764442329693354,East,Consumer,Distributor,Premium,-46.57
-0.6559780071245591,0.453961946238783,0.1529837347494244,-1.0676380923494757,-0.8661673692880855,-0.5340815066856431,West,Home Office,Online,Basic,-87.51
-0.6817323174963592,-1.2980991017402284,1.673932346215608,0.9500991191974448,-1.6110613537724012,0.6241260347751342,North,Home Office,Distributor,Standard,-0.3
-0.9035616437318092,-0.3122743122822475,-0.3807209712465756,-0.7237202323061172,0.5193027799192924,-0.5337289902602704,West,Corporate,Distributor,Premium,-131.91
0.7174242139137335,,-0.1956227682363867,-1.1155786214674952,-1.5405131691567282,-1.5894784155246893,North,Home Office,Distributor,,-214.78
0.9530702021487872,-0.4268945658675976,0.6609835527438673,1.2110430976411275,-0.0682316543741687,1.958528088500772,East,Consumer,Distributor,Premium,153.89
0.8553663888787092,-1.5958016721099697,-3.042122972400341,1.4686910844825318,2.040831878253746,-0.3578198437558725,East,Consumer,Online,Premium,-103.07
-0.9060433405260182,-1.095082140697114,-0.6409814310004807,0.5241519516270271,1.4774643712465982,-0.7946787207940856,South,Home Office,Distributor,Basic,-94.91
1.1471261030596636,0.7350690458360047,-0.2180910239900166,-1.072750877961146,-1.1039007821232425,1.101215001343662,South,Home Office,Distributor,Standard,-37.34
0.9072488125560948,0.7980491750542461,-0.145936526890039,0.85241656903608,1.0663864448917002,0.4304642507779233,South,Consumer,Distributor,Standard,214.58
-0.5460645540040033,0.5250285428481659,-0.2481267030679497,-0.2635660954904691,-0.5698200418639054,0.2818963995969119,South,Consumer,Distributor,Basic,-38.84
0.2228152568501756,-2.1379301604785907,0.7537259282563548,-1.1950173748921344,0.3973669338365187,-0.579057877441553,West,Home Office,Retail,Standard,-218.79
-0.7431898191950909,,-0.4811371400039445,1.0315542644352678,-0.049842788182616,0.005215663931013,South,Corporate,Online,Basic,-116.68
-1.0031018173496498,-0.1412965964703044,-0.7778881303129004,0.1705784219929389,0.7793445763135423,-2.035713858494385,North,Home Office,Retail,Basic,-79.23
0.8291763178932479,-1.3387633825790626,-0.2137252815254722,0.2391328173713021,-0.587670191901305,-1.7224839801778904,South,Consumer,Online,Standard,-110.76
1.1864784231697587,0.5305315457474264,0.2306297733979576,1.2395496736797145,-0.6979123232845804,-0.7391029110771764,North,Corporate,Distributor,Standard,216.01
-0.3979338166644146,0.1209694700579326,0.3611890785101805,0.2958041270556291,-0.6152380730733505,0.1551464184288494,South,Corporate,Online,Standard,3.85
-0.2450785129695243,-0.56195561725211,0.0184759102415751,2.0016012750542087,,-0.6139962916921199,East,Consumer,Retail,Premium,114.41
-0.2611135854930758,-0.2474458327469888,-0.0052597766288302,-0.1916664585493063,0.4296541889121866,-0.2943441293140281,South,Consumer,Online,Standard,-45.42
-1.980408439520844,1.2316784740631608,-1.0692906879637916,-0.0268006353990836,-0.4294122749684764,-0.6087226954810427,North,Home Office,Online,Basic,-86.0
0.4583769630678458,0.1853646207393313,0.8681750774416163,1.2299714955437744,-0.2093964119354227,0.6874676820081433,North,Corporate,Retail,Basic,226.81
0.3547658376062562,-1.588687172738184,-0.8453211370534648,0.3477638068770554,-0.9343913959161412,0.0670297749691563,West,Corporate,Distributor,Basic,-236.49
-0.4855301459349254,-0.1119771084505844,-0.0462432524941212,-0.1581369796393941,0.3590421639112987,-0.2941680117662976,West,Corporate,Online,Standard,-51.85
1.2712609869298,0.2673400629870182,0.2062653335262841,-0.0420548685762835,-1.475153751022198,-1.8549583157839455,South,Consumer,Retail,Premium,55.16
-1.0938953440781165,-1.358901259905008,0.750454876093893,1.048475862430132,-1.5168240188694204,-0.9559180070382696,West,Home Office,Retail,Basic,-68.24
0.1185562939809879,1.129324335580922,-1.617248018063456,-1.4005617430359485,0.7218600027166435,-0.132189074592268,North,Corporate,Distributor,Standard,-117.17
0.5916350225466821,-0.6035445692191468,1.189508664803376,1.007803129364797,-0.2691235505729901,1.2113011646067544,North,Home Office,Retail,Basic,158.95
1.3890131839044797,1.3117872141707734,-1.1955827991962842,0.5189593071719767,0.9503984624658052,1.5553085706964975,West,Corporate,Online,Basic,199.71
-1.9907430012725973,-0.4548465385131687,0.482424577432225,0.3405441279122931,0.2999446741395574,-0.1306903429693637,South,Corporate,Distributor,Standard,-44.79
0.3578267877523715,-0.8719572506065394,-0.2154687020378185,1.0847721222823978,0.6731177079689463,-1.2710173389424386,East,Consumer,Online,Premium,57.86
0.470973779383254,-0.6648766351597271,-0.4442496766209669,-1.1226609806482837,-1.310948379986399,0.8881245044309372,West,Home Office,Online,Basic,-211.45
-0.6446850263230428,-0.1286586354107319,0.8189344597744282,0.1575532703074368,-0.9069519332389516,-1.0717777962435406,South,Home Office,Online,Standard,-18.04
0.7348342433917362,0.1161588332392158,-0.4372514702974771,-0.4830845118675329,,1.6350407207579345,West,Home Office,Retail,Premium,-28.41
-1.5409438799989148,-1.7829802955311471,0.030295333663434,-0.5105252214211538,-0.8723541149387849,-0.9442716553978217,North,Consumer,Retail,Premium,-326.55
0.7549489385782456,-0.0237025785694145,0.0299723250162646,1.456596030996106,1.494280354214593,-1.0897556456863018,South,Consumer,Distributor,Basic,239.96
0.203701295777159,-0.3003518934770373,0.9626399301695456,-1.2398121493447392,0.1344318224240328,1.3088689696069489,East,Corporate,Online,Standard,-83.41
1.0514790183817773,0.391126390391031,-0.1218211011128416,-1.0786032270097372,0.7832896891013905,0.1472989836783461,South,Corporate,Online,Basic,6.94
-1.441775261340298,0.0357127291383333,-0.3144794908823135,0.3290939682889278,-2.286866383062797,-1.6808752566420448,South,Home Office,Online,Premium,-140.43
