average_temperature,advertising_spend,stock_available,store_visitors,holiday_index,competitor_discount_percent,warehouse_region,product_category,distribution_channel,season_type,weekly_demand
-1.243803723156233,-0.4069067119977342,0.0908881256317489,-0.0210306369861372,-0.2015345569637398,-1.1138582815392444,West,Consumer,Retail,Premium,-151.38
-0.2429646882139721,0.3541043178803273,0.1386807060702682,-0.3625172363547724,0.024325792060387,1.3524789230704282,South,Corporate,Distributor,Premium,47.24
2.1088209984182846,-1.0993979758778762,0.5050542378082101,-1.2462542425446497,0.986314765910136,1.6931255727679777,South,Home Office,Distributor,Basic,271.03
-0.3626458106329867,0.1748756607202824,0.2849828385445472,-0.0140758673166153,-0.0461376766833626,0.8977566770275975,South,Consumer,Online,Basic,39.09
-0.2604250519189071,1.4674893325362943,-0.5999529145115148,0.5902041108186373,0.8086336312284557,-0.8742758266018434,,Consumer,Distributor,Standard,-25.17
0.1685187505798086,0.1572686243302056,-0.2152436400181309,-0.1938002719305939,-1.2974669505619163,0.4233233032415144,East,Home Office,Distributor,Premium,-4.38
-0.8064350197951233,0.7049057845080606,-0.7699025818586579,-2.1043122856149004,-0.1484152756045599,-0.0897022895347125,East,Corporate,Retail,Standard,-48.85
-0.1886746047907198,-0.6067580031785141,0.462082441070719,-0.1263088971875308,1.633163617259425,-1.5926039953341875,West,Consumer,Distributor,Standard,-75.1
-0.4165492256063628,1.4576903077708343,0.0987022556753276,-0.1617105145096988,0.8731752639949568,-0.5303342237840813,North,Home Office,Retail,Premium,-57.05
-1.292173197443932,0.0510674187455993,0.2806978170141413,0.0494338223724959,1.1438129490906894,-0.6459038506487873,North,Consumer,Distributor,Basic,-123.01
-1.3260937972758355,1.1721193775423346,0.2745793198856658,1.1721018261766971,-1.077596818999118,0.0663196336123749,East,Corporate,Distributor,Premium,-106.64
0.9467751844622082,0.888558671302257,1.2858926090425515,0.1600008142649671,1.0659708769034764,2.0887494404668763,North,Home Office,Distributor,Basic,239.15
-0.1087617978725925,2.016484306215529,-0.0628898515158286,-1.2927833100710386,-0.9309845970183106,-0.6546994273368862,West,Home Office,Online,Premium,-44.33
0.7225417880148662,0.6186738190093282,-1.2921994944598392,-0.1502842256317918,0.5202906202973621,1.4890298492387288,West,Corporate,Online,Standard,135.7
1.087842169305658,0.2104855010704301,0.6687161776329786,-0.4498860218165755,-0.5963927563944981,0.1672105138777408,South,Corporate,Distributor,Premium,82.84
0.2953977744872619,0.4792589716258679,0.0727162601202564,-0.7387088670781058,-1.1609698854678745,-1.9364168365306544,North,Home Office,Distributor,Standard,-63.72
0.7210878203283342,0.4853220805738341,-1.1668355016018466,1.2781797204064358,0.0229222384941826,0.4682174338755219,North,Corporate,Online,Basic,62.08
-0.1817528745112616,0.0939622177368881,-0.4711054858229061,-0.8694798264928482,1.8033763263260136,-0.6962770023121128,South,Home Office,Online,Standard,-44.38
2.164170317372234,-0.534769881837941,-0.4568562687237584,0.6292814228115506,-0.5703712031221196,0.1482627312215717,West,Consumer,Retail,Premium,143.37
1.0761096052696375,-0.553473991921461,1.3652643209039717,0.0481154718584541,-1.169590770225114,1.1700496247243315,North,Corporate,Distributor,Basic,122.47
-0.2553023737742545,-1.7026143625631311,0.5156711809478947,-0.2745689072424492,0.4133600440466125,2.4661580672223664,West,Consumer,Distributor,Standard,106.88
3.243961738850702,-0.2394891484547055,0.3409834145171745,0.2325064566415274,-1.1688995617464075,-0.7276165403837183,North,Corporate,Distributor,Premium,189.46
-2.126972863915048,-1.434585104113077,1.1127036191010882,1.3749232799319824,-1.8189080368439023,0.8938258838372762,East,Home Office,Online,Basic,-146.27
-1.2091616359366015,-0.1262595061131843,1.9692209368820384,-0.5064537482240873,1.1994064900903354,0.392315090223894,West,Corporate,Distributor,Standard,-0.61
-0.0863423535317881,0.8426034282811059,0.7451717675684509,-0.1954591667329072,-0.2157029459221574,1.2754204799141202,North,Corporate,Retail,Standard,94.86
0.8139881242930337,1.670186035069661,0.0924047515788543,-1.472663225582972,0.8764284332471484,-2.6834596457255886,North,Corporate,Distributor,Premium,-11.39
-1.5809754510078553,,0.0553914547707294,0.7307767742467891,1.3431293663954056,-0.537157237337734,West,Consumer,Distributor,Basic,-139.75
-2.2752441801457755,0.1448753954591228,-0.2638501185362832,0.503464794962028,0.2411266773477539,0.2488736802540156,East,Corporate,Distributor,Premium,-164.4
2.7992824611460687,-1.6265282843627349,0.6572259555499431,-0.8618502206007838,0.7971606563850135,-1.334899844019362,South,Home Office,Retail,Standard,131.36
1.1854607592275248,0.2111588957488838,-1.3962753850381,-0.3960150671813747,0.5190819617165527,0.3161423678248367,West,Consumer,Retail,Premium,84.96
0.2367944383054767,0.9411361033719184,2.1575283267945173,-1.724754022103523,-1.0262344688165068,0.2184387746152605,West,Corporate,Distributor,Premium,58.44
0.8123220527499514,-2.158601715495066,-0.9452377836045708,-1.262140789465014,0.9721910936107784,-0.2444132679918259,East,Corporate,Retail,Standard,30.14
-0.0264049380205122,-0.3119079164888588,0.84781992426228,0.3509307768420138,1.029319192871093,1.296300177817199,North,Home Office,Online,Premium,90.48
-0.2241617118768018,0.4288561058008606,-2.1794413096519465,0.6561184536533424,0.2898732690564397,-1.362677401095297,North,Corporate,Distributor,Premium,-80.33
0.8341468336273731,0.7813669755831217,1.6121241028623483,-0.8797551445283863,0.8763880552471526,-1.4394923972778322,West,Consumer,Online,Standard,58.94
-0.4753127907326652,0.0505906724156155,0.5844308279685255,2.076476326533148,1.8044783970415188,-1.5569114461241935,East,Consumer,Online,Premium,-67.76
-0.0413164984979901,-0.4581151616751913,-0.6450021617954433,-1.0060334618171125,-0.1158055976601721,-1.3125894661381243,West,Home Office,Distributor,Premium,-77.4
1.3326970566994765,0.2047018721823944,0.969243494405616,-0.1253325364563237,0.1251995061301269,1.0430979604119976,,Corporate,Retail,,172.8
0.3778391233835856,-0.9506865872122056,-1.535225513972323,-0.2840746394231622,-0.1559768039925299,0.5868282293301054,West,Corporate,Online,Basic,58.03
-0.2781425093232934,-1.0051059824041009,-0.7785887309470987,1.9476097623862727,1.271046281543588,-0.585819470729942,,Corporate,Online,Premium,-59.25
1.0294486299355905,-0.2252694040434053,-1.9417670647444525,-2.58777644371502,0.9431155166519593,0.3198360203173023,North,Home Office,Distributor,Standard,108.62
0.2760621446192726,0.3750834205598573,0.26874704120877,-0.0108264955932719,,-1.4613467015377932,North,Consumer,Online,Premium,-51.82
1.4087571132674663,-0.1303146556808306,0.1821005535594731,0.1813140730343604,1.112791343482556,0.721176724300831,West,Home Office,Distributor,Standard,154.6
0.7027130574222494,1.641242610105813,0.2224761253658846,-1.58221158191651,0.0962897371556205,-0.3590955791580828,North,Consumer,Retail,Standard,82.0
0.2649344176530681,-0.089535241479078,-1.8020184846985767,1.491002257837999,,-1.2327665519758324,West,Corporate,Retail,Basic,-51.8
-0.1702958718721919,0.0173118058421946,-0.8847388929281239,1.0967966899332222,0.2274117208904316,0.6756416509021047,West,Corporate,Online,Standard,-10.51
0.6562640879536408,2.198864911773013,-0.1532960801898591,0.3465978303976788,-1.52482137289459,-0.5083811852226887,South,Corporate,Online,Basic,38.04
0.7704529420502967,0.2455867527012196,0.5407191379,0.5591982706028412,1.3256686777150573,-0.7838408081835415,West,Home Office,Online,Standard,46.11
-0.739330248297184,-0.0378088941661075,0.9381588488460904,-1.591814813784287,1.794962735104829,-0.0593585420678646,East,Corporate,Retail,Basic,-31.43
-0.0517816413732038,-0.9888869331741614,0.4897973842913585,0.8139079253162456,0.3750310841756012,2.1821852546143123,East,Corporate,Distributor,Premium,123.3
-1.3690948727148846,0.1478170720362194,0.5846042371820178,-0.4670541697177652,0.0440520869761076,-1.5092804376450473,East,Home Office,Online,Premium,-174.33
-0.0950825220038231,-0.3164839642136621,0.1543616982712134,-1.90163747866775,1.444950975638442,-0.4112713696645129,West,Corporate,Online,Standard,2.69
-1.0140437939958455,0.5431936485987247,2.708604427753834,0.7374366173318373,-0.6853739462472793,-0.5258482433812145,North,Corporate,Distributor,Standard,-84.36
2.452966135979552,-0.1592575716130804,-0.5003700881237539,0.2809311101604381,0.9665243670523976,-0.5006722136163038,West,Corporate,Distributor,Basic,141.25
-0.1493507925038538,-0.1321774609947741,-0.0212748587685985,-0.9764063935478736,0.8041002251587563,0.226990828792656,East,Home Office,Retail,Premium,17.62
-0.2128881775408044,0.016840155002971,1.2129574840658086,-0.0709117079663162,0.4050361588318629,0.1305459351541457,,Home Office,Retail,Premium,24.81
-1.2044754638752964,1.1031271676411487,-0.0042018732629905,0.3268962901057324,0.0502117173398435,1.0627169265609715,East,Consumer,Distributor,Basic,-34.08
-0.3421671140919263,0.9048061233186856,0.6128377688011623,0.1889333060950086,1.9289266629690125,-0.0765188393445536,South,Consumer,Distributor,Premium,31.41
-1.4516657848096204,0.20714502058462,-1.3133408781469895,-0.2792187401811509,2.3985125296485923,-1.0367455672051646,North,Home Office,Online,Basic,-130.62
1.4246365672723371,0.9369154973330808,-1.2247365751022523,-0.3431512119335093,0.981305629507255,-0.5187745368011776,North,Consumer,Online,Basic,80.82
-1.2113924035369783,-0.1804526506108705,-1.932120921678036,0.154628950126146,0.4740377468403973,-1.1895380570189216,East,Corporate,Retail,Basic,-149.91
0.8496280127450122,1.2246006270975396,0.8815521710941023,-1.2680348624538127,1.853672474058221,1.2047838684293188,,Consumer,Online,Standard,185.04
0.8277012573699096,1.1556357471672123,0.965931978415014,0.6290240960496418,0.0713064840656875,0.3062797570349181,North,Home Office,Distributor,,89.37
-0.4688125942206191,-0.5556142367476006,-1.1585034655532953,1.504266121175409,0.1265814314213527,1.536242715162382,South,Corporate,Distributor,Basic,43.37
-0.855161224353054,-0.2548711330892371,1.112440626513831,0.4589570251175767,-0.1986203160905738,-0.0843763184390933,North,Home Office,Retail,Standard,-56.93
-0.0693226577620063,1.7917657645793452,-0.6316513441806305,-0.1535893023122816,-1.2962481389197744,0.8843555969926866,East,Corporate,Retail,Basic,33.19
1.575395481063239,0.8825527812816061,-0.9555201896037488,-0.4542247680563597,-1.2781867193907572,-0.7831755698664985,West,Home Office,Retail,Premium,36.38
1.4389447685971248,1.3516814612349584,1.593575613821037,0.9372223357226162,-1.5283918343047675,0.1958481950710796,North,Consumer,Online,Standard,110.93
-0.0989662638497333,-1.0285566279366425,-1.6551837447510096,-0.6545043084299148,-0.3640217431970687,-0.0732394619633079,North,Consumer,Retail,Standard,-48.78
0.9198473499420938,0.8527743972062491,-0.0446928429242815,0.487557009873767,0.6001333281843966,-1.2563703623734734,South,Consumer,Distributor,Basic,34.71
-1.4971884812483545,1.3637343208934052,1.2400571553564188,-1.175289525918452,-0.4344634433823656,-0.1009359288327973,West,Corporate,Online,Premium,-103.93
2.8040159012263115,-1.653086987325913,-0.3098679661774779,-0.2861865521076913,1.153578132672367,-0.0871282074409615,East,Corporate,Online,Standard,189.46
0.5482548132833465,0.2113879279731104,0.6461961652304055,-0.3713226848156711,-0.3456426941390609,-1.553970096704511,North,Home Office,Distributor,Standard,-37.18
-1.789772257755604,-1.5057235036399226,-0.900725551483112,0.0989023360662112,1.244040411015231,-0.3167522375449478,West,Corporate,Retail,Basic,-154.72
0.85787017583549,1.4278880230934372,-0.2419538386964803,0.9190669382102056,0.8905740671851906,-0.4337826431575112,South,Consumer,Distributor,Standard,65.54
1.2933576230181911,-1.8301312661938527,0.7384680269042635,-0.6509655561872983,-1.764003239566624,-0.6152924396431307,,Consumer,Online,Premium,20.5
-0.8270660239020625,1.0148109566697672,0.8345141423604349,-0.0880821596830905,0.5587866455577859,1.015982902745203,South,Consumer,Retail,Standard,20.92
0.8563838442171657,-0.1353978287349512,-0.1668049934461988,-0.91353872908063,-0.4268415130098038,-0.7416398777665417,West,Corporate,Retail,Standard,-1.2
1.8861625112617155,1.53096816808244,1.732683676648909,0.9909436309388968,-0.2175413383946142,1.1976829628255103,North,Consumer,Retail,Premium,236.27
-0.2319965829973556,0.2512833651361207,-0.6932240173101709,1.0770700333220429,-1.0622299533848731,0.6501357864033721,East,Home Office,Distributor,Basic,-7.43
0.1320197728413393,-0.154842289655167,-1.4301759747587113,-0.2743656470615774,1.3866173388766494,-0.7448028325888792,East,Home Office,Distributor,Premium,-4.2
-1.495820289418074,-1.6879594703753844,0.6024476617399863,-2.6616293563242635,-1.2224081601203465,-1.7069905899264586,East,Corporate,Distributor,Basic,-244.69
1.1273734362794985,1.3062826638846314,0.5202295763244335,-0.6054935653113149,1.159139016343776,1.0890625181364777,South,Home Office,Online,Premium,185.88
-0.1628725188957372,0.6033376436393019,-0.393749036464425,0.8902376289716019,-0.2828679753965498,-0.4540876474956736,East,Home Office,Online,Basic,-15.91
1.0589434623606742,0.638051734080795,1.3970120745169086,-0.4667271322138769,-0.2766836297715044,0.806674926989635,West,Home Office,Online,Premium,124.36
-1.6360759493943875,0.4068219635514962,-0.0619048396064196,0.8686432461067164,1.229186919788536,-0.904221017698832,East,Home Office,Distributor,Premium,-133.53
-0.1021693850172377,-0.6584403618593709,-0.2619426783335035,1.4922831557339846,,0.7512990878523296,West,Home Office,Distributor,Basic,-2.3
-0.7473617805503023,-1.079030419672974,-0.6146267563784729,-0.1595527735192262,0.5875014229011404,-1.65625445588601,North,Corporate,Distributor,Premium,-146.81
-1.8475767378055687,1.2647527306792832,-0.8134501323247875,0.3552644697421909,1.1467284727909914,-0.3774367052425202,East,Consumer,Retail,Standard,-122.52
-0.1468620608414431,1.1350913090095405,0.0226459722486572,-0.1715890679898399,-0.7679112410593476,0.9788548950789856,West,Home Office,Retail,Premium,72.36
0.5873502071404378,-0.4838153731525311,-0.3840061382663684,1.600320991004337,-1.2942522259442817,1.1335211598911654,East,Consumer,Distributor,Premium,46.62
0.2713773391000973,0.1480461642965496,0.0158048808942803,-0.9335279978910304,-1.7195087327359695,-0.3010458841424366,South,Home Office,Distributor,Basic,-17.14
-0.3641675765614348,-0.42427717077638,0.0768667565172441,-1.0197565486420788,-2.023161948704759,1.814068552928796,West,Home Office,Distributor,Standard,36.46
-0.9335054409513326,-1.5749170610580971,-0.3280010503493664,0.8579416428097629,-1.487344582191669,0.5994126123437004,East,Consumer,Retail,Premium,-81.64
-1.3396905097956324,-2.111557607672724,1.362447995422878,-0.6218938650639061,-1.6697927630524296,-1.263224540181199,East,Corporate,Distributor,Premium,-207.02
-0.2514027200605008,,-0.2362423610931407,-0.9279892814250814,-1.5567274723566038,-0.3496039336319908,North,Home Office,Online,Premium,-26.96
0.6130319409570247,-0.2291854804346048,-0.7699144365885655,1.1313766454010863,-0.0686783468617154,-1.7680630783077131,East,Home Office,Retail,Basic,-69.96
0.2005258865229828,-0.951132837703076,-0.9037214138481546,1.0680808498363843,-1.5541330296498583,-0.7473289733821645,West,Corporate,Retail,Basic,-87.25
1.0892331979035588,0.626700482362817,0.7255476998311563,0.4643326155353611,-0.3299883468720201,-0.8383837899154157,East,Corporate,Retail,Basic,38.55
-0.074430902353713,0.7386366508021158,1.2930580639713467,-0.7606868124151733,0.5706526321994444,0.2941509117968333,East,Consumer,Online,Standard,34.68
-1.1929055966434956,0.8171727345879829,1.3900101253278467,-0.7075901552981446,0.4104879407254985,-3.1605930007211707,East,Consumer,Retail,Standard,-206.2
-1.108831535555138,-0.1987589846843751,0.0617836601919327,-0.1856557143948099,-0.9936660766237064,-0.1456245376089697,South,Consumer,Retail,Standard,-98.43
1.0188179273937403,1.0130185085281065,0.9674486771609566,0.1335064460590275,-0.3094351440663831,0.9357920126767088,North,Consumer,Retail,Basic,135.98
-0.7407605495248253,-0.4174040513561302,1.0804255184611524,-0.5421681385936958,-1.7278886609971946,0.0264777385130418,North,Corporate,Distributor,Basic,-68.58
-1.4496774646537174,-1.616394315014741,0.1448250730335005,1.0465850456715076,,-0.7046763042154486,West,Corporate,Distributor,Premium,-196.33
0.229646202673189,0.2261988411038402,2.2687934002249146,-0.0034495755003684,0.0169595337985183,-0.3127374982275345,North,Home Office,Distributor,Premium,10.9
-1.6837707657974752,0.3160303876237457,-0.0802310247127027,-1.548164221413417,,-0.1407542212791405,East,Home Office,Distributor,Premium,-101.18
0.5029780939822216,1.1514866227781937,-0.2851787163064319,0.5852956450854704,-1.035546870385343,-0.2772373594035348,North,Home Office,Distributor,Standard,18.71
-0.6819609545955434,-0.0702864480269053,1.5755017483843268,0.0228337966268911,0.7384661885880011,-1.0575145481308594,South,Consumer,Distributor,Basic,-63.01
-0.7401369762902805,0.2394437100534002,2.178790662192556,1.612835961625452,0.0814664434279473,-0.707678573419922,North,Consumer,Online,Premium,-50.0
1.4834257767969372,-0.2597865813122041,-0.6529015041603153,0.1748200052912824,-0.2933863111023772,-0.5623893116982118,South,Corporate,Online,Standard,70.03
-0.5785458797986306,1.413235758365396,0.5861827284495842,1.0115334594004128,-0.419491766881656,-0.6928045579695798,North,Home Office,Online,Standard,-53.23
0.9192037819971408,0.0068330645557694,0.1316440081954169,0.1141081099496282,1.204193245127675,-0.5722560339275246,North,Consumer,Retail,Basic,77.64
0.5604756562406604,-0.6101652919622942,1.0560397028586963,-0.1375116889141695,1.226091036819276,1.295310463272964,South,Consumer,Online,Basic,136.93
-1.218799706620734,0.6948756225038387,-1.014124407309419,-0.7289246273185719,-0.4410208340689132,1.1217968685896416,South,Consumer,Online,Standard,-58.09
0.0095180803248345,1.2898670188914836,-0.6128582833816189,1.796096309939447,0.6640740495410745,-2.901557172035788,North,Home Office,Retail,Standard,-134.01
-0.5224146623184812,-1.0413979017331343,2.3008001868079377,-0.1030554367542885,0.9145077030089666,-0.3029321047070366,South,Home Office,Distributor,Standard,-46.15
0.8573842005663771,0.8946621082205121,-1.114908242641422,-1.371663520547534,-0.0387747070503088,-0.7853879268491363,North,Home Office,Retail,Premium,8.06
-1.7436284108963944,-0.6440043387332128,0.2950045035463738,0.0578491165999087,0.2195636135816316,0.6391753424973018,East,Home Office,Retail,Basic,-80.82
1.040116272553128,-0.6435556459607759,0.2773706639029208,0.9275125437188136,0.9837282261635648,-0.3731381634444186,North,Home Office,Retail,Premium,89.81
1.0411405673852805,1.818890912026908,0.6269030209460592,-0.3568481059140618,,0.5694018190270573,North,Corporate,Online,Basic,113.4
-0.0705736611257518,0.174758727758832,1.328941499189888,0.7756262590549321,2.8322882829066343,-0.0158722602732103,South,Home Office,Online,Basic,80.98
1.6434159781416813,-0.3572392884489717,2.245836067689797,-0.0025793783364384,-0.7402779734406555,-0.038844934746864,East,Home Office,Distributor,Standard,138.07
0.3662614864670399,-1.072811811346336,-0.0746660124407486,-1.245941688651638,0.7672616973866135,0.180441364065474,North,Consumer,Retail,Basic,21.12
0.8893012694287343,-1.4438256424031788,0.0329540828291489,1.0337875382274628,0.9565962277211756,1.621206857977297,North,Corporate,Retail,Basic,176.0
-0.0017925362939372,-0.6826983697051622,-1.6301427548690175,-1.4722122096309571,-0.2771867761591682,0.208854733541671,,Consumer,Retail,Basic,-20.04
1.134541292068397,0.3884849458539984,-1.0678688692580742,1.3397558553453586,-0.3616821721377549,-0.1325724789932446,North,Corporate,Distributor,Standard,59.9
0.4632966679486312,0.5308540211946217,-0.0241732892690754,-1.2203598247431968,-0.9549876461012352,-1.4196097013385032,East,Home Office,Online,Premium,-56.98
-0.8268922587761528,-0.5374815463206212,-1.819137719143173,0.6166981707589212,0.997666459898344,-0.2089472275238737,North,Corporate,Retail,Standard,-68.26
0.3519928028053016,-1.700939347189617,-2.6270209864667677,0.8036436819472295,-0.3764796291090291,-1.003672865683229,North,Home Office,Distributor,Premium,-58.74
-0.936413990064674,-1.2252341150742616,1.3914263377388882,1.051611208632421,-0.1372656512070754,-0.4927783265754516,South,Consumer,Online,Basic,-57.49
-0.1118933978927859,1.1951413507991544,0.1313195640410509,-0.1886962938208616,1.3189688157476087,0.3925534276571487,East,Corporate,Online,Basic,43.43
-2.372138237087216,1.6186135482223778,-1.0433814645853936,-0.4383994747702829,2.1736176313963327,-1.8129393102098497,South,Consumer,Online,Premium,-230.51
-1.857679342575143,,0.3095168813520785,0.923722304887722,1.425590545721155,-0.7000633305279977,East,Corporate,Online,Standard,-166.23
-1.3251053221187263,1.0190640945845284,-1.4886246383100157,2.0445090052770056,-0.1177719003247957,-0.4592805516023294,South,Home Office,Distributor,Basic,-131.17
0.3940525636317895,1.937136184298612,-0.1653568269290096,0.2898158489601233,0.8716678977753717,0.1602349397827941,East,Corporate,Distributor,Standard,71.77
-0.7235033064089035,-1.801773588752788,0.1187168201394355,-1.2232162428111033,-0.1703867187882417,0.12504969338915,West,Consumer,Distributor,Premium,-60.99
0.9063092817173394,-0.6284805084937712,-0.2762920132767431,1.2799291334644394,0.8763478713141113,-0.5888342317333344,South,Consumer,Distributor,Standard,26.55
-0.2184310148769406,-0.3312119181068643,-0.2347877818377987,1.394855429951731,0.9197479690290994,0.8823672691830409,North,Consumer,Online,,22.2
-0.8719550688144471,1.168770973077322,-0.3660871521876396,-1.391768344970005,-0.3634534656336997,2.594102568546076,South,Home Office,Distributor,Standard,67.75
-0.0152823810065203,-1.0449953273420098,0.3621852156186957,0.9432062551740272,0.8900551641175868,-0.3461650500489504,East,Corporate,Distributor,,-30.39
1.074470478622259,0.8870616510529007,-2.175995077166609,0.4113278188644937,0.6288066454184884,0.666133364082796,North,Home Office,Retail,Premium,134.03
0.906044431970338,-0.0232735099762906,0.6881901573399885,-0.8077356046506312,-0.8363114260683286,0.1236919727684879,West,Consumer,Retail,Basic,62.95
0.3758633631427749,-0.4465142659540856,0.4721584008500779,1.0258450504388998,-1.0305844090962946,0.2725104126879721,East,Consumer,Retail,Basic,14.51
1.1628703932248106,1.258943996971367,0.6035538399107004,0.5063158557921326,0.4047560514134974,-0.0407882170143155,North,Corporate,Retail,Standard,126.34
1.0733364047928449,-0.4312883587472638,0.885341917189303,-0.5327931092656576,0.5022567818174615,1.101127272770299,South,Home Office,Distributor,Basic,158.93
-1.3772995898845355,0.3413075032269096,-0.5501818666726666,0.5343223949142165,-0.3718770419385505,-0.2969695329286642,South,Corporate,Distributor,Standard,-117.92
-0.180774147140282,-1.828949470873124,0.5627175743437479,1.0654869048359583,0.0629837490105032,-1.2290541579043144,West,Consumer,Retail,Basic,-85.66
-1.1163371011649732,-0.0235844086195349,-1.2896897036940458,-0.0676500016709294,0.1899855274422142,0.7747355126725404,North,Home Office,Distributor,Basic,-51.52
0.3225534308539476,-1.4502084121266337,0.0124907406728071,-0.2989952015040824,-0.6496513028851498,-1.1211508051561927,North,Home Office,Online,Standard,-59.14
1.2603279958099238,1.385226814150727,1.2228114106649766,1.429831677002696,-1.1354553499601798,-0.4891550218454753,North,Corporate,Retail,Standard,61.44
-0.8108363141101814,-0.158370995370421,-1.1560150357098673,-1.042187708787473,-0.7768518920850881,0.5953945492372146,South,Consumer,Distributor,Basic,-46.62
-0.6808075657449202,0.5377759932917134,0.7135911904111497,0.4039129166698553,-0.8993050411050585,0.0864242435208985,East,Corporate,Distributor,Premium,-57.41
0.774613435640379,0.4577448866607633,-0.6584636937146384,0.5524188897198811,1.5332312312889549,-0.7637846585230854,West,Home Office,Distributor,Premium,45.65
-0.3227011782864971,-0.1253420087078512,-0.7842855249399058,1.3962003803681915,-0.1501947708714393,-1.9150153554191272,South,Corporate,Online,Standard,-148.7
0.4601973985521314,0.116072001844326,-0.8243969001647384,3.4178797796189686,-1.2629331114121496,0.2615002206602561,,Home Office,Retail,Premium,-3.56
-0.2731868176247104,-1.5183460150721255,-0.1833513920264726,-0.4224739584523376,0.3623300069142292,0.6573000313823112,East,Corporate,Online,Standard,12.01
-0.809191435655937,-0.8573353392309742,1.9513020539783488,1.7637941568005475,0.7765593217391572,1.143049715708118,North,Home Office,Online,Basic,48.62
-0.3915679299423,0.6732514096127088,-0.4063467060486157,0.2620123542357244,0.6040035635679084,-2.819085214508958,East,Home Office,Online,Basic,-155.16
-1.1953236117905313,-1.0071466342435216,-0.0860482861390495,0.0601363861688441,0.0929959252302914,1.0571701389685382,North,Home Office,Retail,Standard,-70.08
-0.5105598308244959,0.0992066167115367,-1.5910857806885426,-1.6588630889043046,0.7676424897260954,-1.2603196704258903,West,Consumer,Online,Standard,-103.33
0.3609550799539306,1.1102392789602331,-0.1420832127117827,1.4554264795361225,-0.9116317401045811,-1.5841343418922231,South,Home Office,Online,Premium,-39.23
0.2665477335363612,-0.0265530502838414,1.2018601114970544,-0.9043007893787902,-0.4994513823201948,-0.4814104406873005,East,Consumer,Retail,Premium,15.38
-1.125151582922073,0.7577769020403676,0.2344358842647808,-0.4864152858710767,-1.4984872450627789,0.2574125712446719,West,Consumer,Retail,Standard,-76.43
0.0755797306372248,0.314919447244792,0.3329785867602903,1.491827845488759,1.8124071323280009,0.1361607958325549,East,Consumer,Distributor,Standard,53.02
0.2676143719468756,0.9573504383614666,0.6059798327741301,1.250411521907327,-0.3659240429148324,0.6184249931345952,East,Home Office,Retail,Basic,60.54
-0.1295462817213782,0.5022152702194576,-0.2975498041970911,1.242593582746264,-0.448348579498987,0.6720058032007823,East,Corporate,Retail,Premium,30.15
1.7613540402104109,1.4603747720879343,-0.1331744748720176,1.004052848726326,-0.0123356421637146,0.2248358318372804,West,Home Office,Online,Premium,162.27
-1.1506018486238183,0.1662827353220261,-0.168673342140369,0.6734849907728414,-0.2808049435645593,-0.9150704267243248,West,Corporate,Retail,Basic,-114.72
0.5447422880944031,-0.2570375390504364,0.2954684761572229,0.4060951179264512,0.4976354733049046,0.2271125354651775,East,Corporate,Retail,Premium,53.72
0.9782722810849636,2.4879523797623584,-0.3495937561109662,1.1559046434336562,-0.4996713167139923,-1.596612879506479,West,Home Office,Online,Premium,-3.14
-0.0002012097774983,0.3877854474082475,0.4427349588115503,0.7581615631734776,-0.8855537288047489,-0.4649216830528788,North,Corporate,Online,Standard,-24.9
-0.5812709201805186,0.2958794631669223,1.3592605754517242,-0.9132806950285652,-1.684262660507968,0.6725925455081766,North,Corporate,Distributor,Basic,-15.22
-1.5896128680902308,0.352243865670685,-0.7829984338021335,-1.7668153759136418,-0.5558155068262054,0.0351019095037403,East,Consumer,Retail,Basic,-111.61
1.0760407885498202,0.3858078455671289,-0.1416934321061179,0.1742735825575437,0.2785145665070629,1.013363827840334,East,Consumer,Retail,Basic,141.94
-0.2822674226469583,-1.6169560753033847,-0.2428576344401623,-0.1822108136392715,-0.6214735498503483,1.9626658782942663,East,Consumer,Distributor,Premium,32.52
0.2360391070296202,0.9621907836466218,0.4680546223530574,-1.5991033066055145,-0.4273031527575567,0.919354431166664,West,Home Office,Distributor,Premium,66.37
0.2848818862861398,-0.4349642517864197,-0.1223271311772752,-0.5357326494917585,1.7828126126559245,-0.9006893791075548,South,Consumer,Retail,Standard,-13.9
0.4973641598368726,0.6021539593070119,-0.6869346329373389,1.232338015122176,-0.6780164663220651,-1.2700590178787643,East,Consumer,Online,Basic,-22.77
-0.9973811670149648,-1.0339241301147344,1.5472700397893118,-0.6768692449137912,0.4388553986242692,0.1414262025097913,North,Home Office,Retail,Basic,-37.09
-0.3094880069131976,-0.5844817251071834,1.3415477807683134,-2.0901991925557564,0.8985385164155535,-0.8392958886865807,East,Corporate,Online,Basic,-62.94
-1.0677629502678672,0.3793658809200356,-0.0871750323942436,-0.5673947886633971,-0.0618184062529331,1.0698073179530152,East,Consumer,Online,Standard,-11.85
1.360101300572122,-1.459945416568349,-0.5694982110497575,-0.0861475885246908,1.3829707144420915,0.0953262792567884,West,Consumer,Online,Basic,96.61
-0.0631172085867074,0.6467628486131896,0.8141044611449988,0.2496487127866734,-0.0059700230579815,1.4529613451271344,South,Corporate,Distributor,Standard,64.48
0.4473667516608766,1.238514631899601,-1.2479226457401769,0.81314530748027,2.263762410231508,0.0031856364449405,North,Home Office,Retail,Premium,68.17
