applicant_income,coapplicant_income,loan_amount,loan_term_months,credit_score,existing_emi_count,branch_region,employment_type,application_channel,loan_scheme,loan_approved
2.955734625701953,0.0354826603640922,-1.5504915101430363,3.536328387686007,-1.9908524141258528,-0.9529732236183772,West,Corporate,Online,Basic,0
0.878526739393258,,0.6349029979831213,0.8573672736467791,-0.2077985740179379,-1.1730931123741843,North,Home Office,Distributor,Basic,0
0.5845696693367785,0.7233617082697505,1.2820064230012598,0.9502508617771972,-0.615716212911283,-0.8573282182519026,North,Home Office,Distributor,Premium,0
-1.344456018640314,-2.756510365352094,-0.8511996353492255,1.331614909534964,0.3894964437353501,0.4151980407309761,North,Consumer,Online,Premium,1
0.3003867554935063,1.7866294414040322,2.014615117677528,-0.2626844786991245,0.1133968083225596,-1.302513129573232,North,Consumer,Distributor,Basic,0
-0.2079138960990112,-0.5000407708653788,-0.2232521739348554,0.4027505459653945,0.51100768920474,-0.2153538256426902,West,Home Office,Distributor,Basic,1
0.1619993955453742,1.8974845757850651,1.3569078382857374,-0.8958244185180497,-0.0353485483076764,-1.451975090033114,East,Corporate,Distributor,Premium,0
-0.7933896200876127,-1.4354925316699527,-0.7962974157378853,1.162710467106591,-0.192576555977804,-1.3032590771764103,West,Corporate,Online,Basic,1
-0.5527636052939573,-4.268693056680613,-1.0888034764156196,2.5045980398565764,0.056282970637117,3.969859079347656,South,Corporate,Retail,,1
1.7418306303891014,-0.2426161307773441,-0.0476188108577364,2.920240737711442,0.999781266742092,-0.5245845334436835,,Consumer,Online,Standard,0
2.62863365653704,1.9580034481856916,-1.6700363425392122,0.945996642850358,-0.850451991546083,-2.0798560538935758,East,Consumer,Distributor,Basic,0
-2.8963968696079334,-5.05168314625018,0.1305690232676272,1.4653151187087976,-0.1774625511416374,3.34531625308376,South,Corporate,Online,Basic,0
0.891023408993872,1.06806529104662,1.4986847937596697,1.048870268455207,0.6943130270610635,-0.9425023313035809,North,Corporate,Distributor,Premium,0
1.3008522766258062,1.6931332488500104,1.0606763024484525,0.7602709230855251,0.2427676378443501,-1.4751516408828202,West,Home Office,Retail,Standard,1
-0.7202730211102177,-1.262705566934654,1.9095500760722777,1.14881403519308,-1.0646351216799943,1.3772378101077798,West,Consumer,Retail,Standard,0
-1.0202338072708603,-2.549991628192951,0.7446363338255026,0.7214403584229054,-0.309614424187949,3.5917431554937904,North,Consumer,Retail,Basic,0
1.1597885022070835,-0.8870342704142871,-3.080356470314858,0.1114868987779954,-1.6049262204640224,1.7938504096987915,West,Home Office,Retail,Premium,1
-2.180392443330936,-3.207753821399874,-2.13856122907187,1.0843572444749268,-1.3350538968472776,-1.448652813167499,North,Consumer,Retail,Basic,1
0.9864836501646588,1.3749098674567684,0.738032871788791,0.4784032610041476,1.8794478092964628,-1.2445508337713602,South,Corporate,Distributor,Basic,0
-1.81202853898687,-3.295339043830245,0.114121251311702,1.1757803580946662,-0.5871172482278788,1.9911338928378053,West,Home Office,Distributor,Premium,0
0.1911628099020967,-0.6046300793656904,0.8251613948548546,1.0319170404226006,-1.1793363503398326,1.0167981820188658,North,Consumer,Retail,Basic,0
1.4093768527468675,1.4542729285190177,-0.3455131239933429,0.3243511033199742,0.812567782637838,-1.246911288395121,East,Consumer,Distributor,Basic,0
-0.8637880107509349,-0.7246193298973111,1.2310951919625828,0.4657787602378259,-0.0771223619149761,0.1506139775738098,West,Consumer,Online,Standard,0
-0.0729253854144544,-1.0387427091315606,2.060228392942288,2.321158043189995,-1.5040912154043014,0.3616567977445133,South,Consumer,Retail,Premium,0
-2.416772066690412,-1.9381034332148075,0.0468731729946214,0.4864593992952984,-3.134297232743748,-1.926777797811916,North,Consumer,Online,,1
-2.0491022475129235,-2.871736237226884,-1.9963791438013667,0.8643528481755915,-1.1553675680765416,-1.4309807151862877,South,Corporate,Retail,Premium,1
-1.4073873791549238,-3.405505216220824,0.0901269157111929,1.4111707806155596,0.3096258838850174,2.8465792079702736,East,Consumer,Retail,Premium,0
-2.470738576310657,-3.4080238719333265,2.25897086826909,0.7092741713689215,-2.478334519707514,3.812458999218668,East,Consumer,Distributor,Premium,0
1.2191276004283709,-1.337808823088566,-2.8794524552534586,0.904840917843174,0.5692495541581112,1.8443805571896756,West,Consumer,Online,Basic,1
-1.682926189069342,-3.406604119742768,-0.3388152846045699,1.1311902021893931,0.1458671368278629,2.2142721206547917,West,Home Office,Distributor,Premium,1
1.1825782912852796,-0.1242507228420066,0.1613696745259992,2.1999212183067725,1.5022254160520505,-0.6703752353001802,West,Consumer,Online,Basic,0
-1.1502961785179016,-2.420635515276486,-1.059287914493209,1.0197673218378267,0.7143337023862747,0.3917015252177319,South,Consumer,Distributor,Premium,1
-3.1600946183112475,-4.732297615281087,-3.0007516312645164,1.3248033576750644,-0.8643472337161036,-1.298874752837935,West,Corporate,Distributor,Premium,1
-0.1516927195350985,-0.2714205105398182,-0.2019729913660095,0.2843515347811794,-0.2265038361212785,-0.4298205142242067,East,Home Office,Online,Basic,1
0.5157324640491248,-0.0692243540853032,-2.5886008287122664,-0.5352453023265789,-0.4542526804781996,-0.2663318478917895,East,Consumer,Distributor,Standard,1
1.133338638565116,2.702714199702113,2.175368806754676,-0.1831274660777644,1.0714881144506183,-1.5807538722560714,North,Corporate,Retail,Basic,0
-3.082222283509536,-0.7188347061834715,0.413376277355244,-1.3362333693508472,0.8746154756959302,-2.994546583817343,East,Corporate,Retail,Premium,1
0.0776378947460842,-0.6702091760428698,-1.42704552939579,0.7703662640035094,-0.4428258171773668,-1.034893714589351,East,Consumer,Online,Standard,0
-2.7977883636047656,-2.3276776599669784,0.1019044075799737,0.0187159307932834,0.370653677927182,-0.9131232658646946,North,Home Office,Retail,Premium,1
0.4432045850323027,1.2010308031579306,1.328679414865714,0.2574134885041573,0.3459878557018454,-1.11472482194137,South,Consumer,Online,Basic,0
-2.0342799306131623,,-0.2498147574025192,1.067767008646026,,1.1680355465592454,East,Consumer,Online,Standard,1
-0.5905743502034068,-2.629387730558011,-1.28294767606216,1.4586233338744767,0.8909202859840871,1.302235098500646,North,Corporate,Distributor,Premium,1
-1.5039655402062966,-2.405029604012225,-1.3910516580290575,0.5540760302429472,-1.2922400753133203,-0.0250328966735645,North,Corporate,Distributor,Standard,1
-2.0117265713710712,-3.5719703964426044,1.4860437330985534,1.9349380958637696,0.9028699519902949,2.2449506184727603,West,Home Office,Distributor,Standard,0
1.27774923195808,1.1844527797052582,1.3033778428348817,1.3041829825410844,-0.6372926141271038,-0.9594204035198226,West,Corporate,Online,Basic,0
0.2642604123269714,-0.2102391436097921,1.0299128462196006,0.0956037527310205,0.916287505515745,2.1686849555888874,North,Corporate,Retail,Basic,0
1.6456171642390962,1.406702960794704,-0.1834473507391469,0.9889083196218844,-0.1480194656917676,-1.6107943900412738,North,Corporate,Retail,Premium,0
-1.6962409508199785,-1.4644969075074927,-0.5552568909616048,-0.0112179565458856,0.4508543101848291,-1.0358749051493552,West,Home Office,Retail,Premium,1
0.9287765642719336,0.6441437180662294,1.6121971502162582,1.6061360822423354,0.4697036854882198,-0.661392365226155,North,Consumer,Distributor,Premium,0
-1.6096399128486591,-2.683080119402599,0.971097758208908,1.4676598418638034,0.153476841599934,1.2491240259705607,East,Consumer,Online,Standard,0
-0.4826182533204163,-1.2887158916534878,-0.5494149094549714,1.7008503026934347,-1.03064920603588,-1.6593239377027449,North,Consumer,Retail,Premium,1
-2.0116619041388457,-3.2127149790778518,-1.878123541791398,0.9898232128220884,-0.9956911062414474,-0.5396639298002655,West,Home Office,Distributor,Basic,1
-0.7025073126896104,-0.4059563295333901,1.4902735105575835,0.2987418230485864,0.5452234420341152,0.3165851771362912,North,Consumer,Distributor,Premium,0
1.0175278785577446,2.304850109511402,1.97530549341756,-0.7296790253516052,0.4649753231499329,0.010830909399528,West,Consumer,Online,Basic,0
-0.0237133111783123,-1.2879166920668794,1.593168835669335,1.4280024892194887,0.5553735903915316,2.3559738654260345,East,Consumer,Retail,Standard,0
0.5732709186577893,2.0199883169498984,2.101603722577478,-0.1557085005569245,-1.0487502748842557,-1.3337656578211554,East,Consumer,Distributor,Standard,0
2.198668450398408,1.6235927994223225,-0.260171777559629,1.2803787776542372,-0.3709584037499744,-1.4091884561583714,East,Consumer,Online,Standard,0
2.0691094133030994,1.96317168295108,-0.345458134423005,0.8131298969861822,0.7502563361178923,-1.843314648795057,West,Consumer,Online,Basic,0
-0.2242946065211064,2.6907273767739253,1.5625440170048928,-2.18450456171452,-0.4559042718172646,-1.865482699962036,East,Consumer,Retail,Basic,0
-2.0455270566177166,-2.15260332158865,-0.0157416537532842,0.0066024166866509,-0.0758521150733337,0.4481311481378501,South,Home Office,Online,Premium,1
-2.921700727174607,-4.672847887493509,-2.5782540185906084,0.8428872432355982,-0.7819204168895566,0.5343849942840284,South,Consumer,Retail,Premium,1
1.6118429021591465,1.2891399315943988,0.975083651290748,1.4727595364106223,0.8202482390386016,-1.0580796137503246,North,Consumer,Distributor,Premium,0
-2.672725744186418,-1.4760676866696,0.0654552240981429,-0.6621227839900796,0.4239854375668815,-1.5946382517198927,West,Home Office,Distributor,Basic,1
0.2690300680026096,1.4381582220275244,3.289724391291645,-1.0056753824816171,1.7131377935333305,2.345720433788156,North,Home Office,Retail,Basic,0
0.2738572191556886,1.229576281886258,2.0457829438803232,0.2431485788248686,-0.867898490721038,-0.8226841642802328,East,Corporate,Distributor,Standard,0
-1.1987905205009914,-1.887488501195648,-1.252379507240072,1.5362878389085195,-0.0775827757769709,-2.349413671428787,North,Home Office,Online,Standard,1
-1.027526513443511,-1.4951238361427412,1.6065109212048911,0.4423457736401758,-0.1404036901733366,2.231793447340406,South,Corporate,Online,Premium,0
-2.638256429214331,-4.002933743111233,2.110716965840221,1.359319406273169,0.0613115047558112,3.5609858066523694,North,Corporate,Distributor,Standard,1
-0.4924455248808451,-3.539620394124007,-0.949681030450849,2.3609691793463945,-0.9951697503858064,2.609682687273851,North,Corporate,Retail,Basic,1
1.861634183847054,-0.0671744389312111,-0.5299358739756528,2.6597053769158143,-0.4345382373059607,-0.7067567036522715,South,Home Office,Distributor,Premium,0
-3.455923770702595,-5.599549307463903,0.882307509409254,1.8361515983410797,-0.4033796058425286,3.470005364584776,West,Home Office,Online,Standard,0
1.1549775484599818,0.7099380392861898,1.1687723857173522,1.6609809093147732,-0.0281748893483314,-0.8402969058150044,West,Consumer,Online,,0
-0.8462150040408274,-0.8141180599925624,3.436692088340973,-0.246022610862163,-1.065868906030127,4.181708002168078,East,Home Office,Distributor,Standard,0
0.909857281361932,1.584794122541708,1.591160686398437,0.4871484184566287,0.8284363025589341,-1.0940637749659112,East,Home Office,Retail,Basic,0
-3.82054311518656,-5.269538715360059,-3.741244430815764,1.2118094254666094,-0.2580470654188856,-2.1489800992404646,North,Consumer,Online,Basic,1
-0.0700310864961766,-0.8168269183303323,-1.6241992604737918,1.4182470191548453,0.622833458435244,-2.477281793650141,North,Corporate,Retail,Basic,0
-1.4581182970537427,-3.1931909193576744,0.2724156096321611,1.596570124858684,0.2004285329348419,1.9934556048388052,North,Corporate,Online,Standard,0
-0.8399750774889112,1.4159310742839843,3.425933179752562,-0.7782329008697226,0.4207764951069873,-0.7303468406003997,East,Home Office,Distributor,Basic,0
-0.5250384705148203,-1.446825727326485,-1.8478145712070992,0.3789349657283744,-0.7003697784467254,-0.2207940225130624,North,Consumer,Online,Standard,1
-2.4656428534479105,-4.781664999872231,-0.2904556391764612,2.33400181193217,-0.2882760111965021,1.6142018156495612,West,Home Office,Distributor,Premium,0
-0.9825015912744622,-1.437735692025702,-1.0092957817207373,0.2580435508943582,-0.6806486353361834,-0.2812159328141557,West,Consumer,Distributor,Standard,1
-2.320353356141749,-4.185950898488442,0.6888775170627552,1.415879513279263,-1.7414435629789164,3.218394068672505,North,Consumer,Retail,Basic,0
3.0343848331196246,1.7679793711796394,-2.0801682451597614,1.506142605221977,-0.8179348230503014,-2.0482966769169497,North,Home Office,Online,Premium,0
2.9491707208815856,1.129559798073842,-1.3486390650708495,2.416026038375236,-0.2409270960933696,-1.51872748343837,South,Home Office,Online,Basic,0
0.1108937302938815,1.6620446933760893,1.8519876928975172,-0.4357439650590335,-0.3947921327933755,-1.3019616991765872,North,Home Office,Online,Standard,0
0.0761571269021494,0.5637506258973416,1.989365930110493,0.1873996148519223,-1.6617295576828863,0.4875920388288033,North,Home Office,Online,Premium,0
1.2319376963812758,1.1441365288470444,-0.2677113738206251,0.6347916815474437,-1.1145105349926197,-1.3871879004814271,West,Corporate,Retail,Premium,0
1.861592758303399,1.2395981297288592,0.2132494153145286,1.5435674535302253,-0.3002310878971271,-1.2444420773354583,North,Consumer,Online,Premium,0
-2.0880589248946544,-3.562700256050399,0.4892937297827759,1.8774527178916345,1.2090106016556104,1.0564947134974756,West,Corporate,Distributor,Basic,0
-0.1808644858754688,-3.975722542913428,-1.2601087866102905,2.631991081853194,0.5942664052132829,3.715744561721715,North,Corporate,Online,Premium,1
-0.4768611420647728,-0.8600908389480586,-1.9997939396112645,-0.9682961811390196,-0.8228161674930143,0.7560926988536714,West,Consumer,Distributor,Premium,1
0.4500608257293186,1.3864667609496055,2.351429900024198,0.4874839025144483,-0.5190836635204247,-0.9251274256380716,North,Corporate,Distributor,Standard,0
-1.334911983560741,-1.801996880677312,-1.3441050129945382,0.0637954648647799,-0.5044194280989841,-0.2066436074845083,South,Home Office,Retail,Premium,1
-1.495866686975338,,-0.96429708055914,0.2470709697511304,-0.4746002859848654,0.2443350137633952,West,Corporate,Distributor,Premium,1
-0.8732413776379713,-0.6680969354861493,2.3660345898631814,0.5516953913754945,-0.2118928313337016,1.0387347581372557,West,Corporate,Online,Standard,0
-1.946004172262911,-2.80591492588577,-0.0915563196106176,1.2590273867144997,-1.5197752742545545,-0.0372110352044194,East,Consumer,Distributor,Premium,1
-2.268910102273212,-4.453569754486942,0.3549145989989128,2.749190004161474,-0.5571007885557396,1.149086584359937,West,Corporate,Distributor,Basic,1
1.0994021459938386,0.5152961930941105,1.5238401572336553,1.887372963036288,0.5295058631903294,-0.5143740713237166,,Home Office,Online,Basic,0
-1.7226803925499925,-0.9901160582479758,-1.0249989514916535,-0.4366940365103657,-0.934585551630691,-2.0597585911017866,East,Consumer,Online,Premium,1
-1.3630665002799898,-3.3200287683110234,-0.5256398342570272,1.3810326162238482,0.6574811286940425,2.1246821235764823,South,Home Office,Distributor,Premium,1
-1.5519865913380948,-2.446654342134692,-1.691761941515566,1.5093915239421856,0.2326225896861058,-2.1915806462227483,West,Home Office,Retail,Basic,1
-1.0928945819024332,-0.7738732746314388,4.761659651141427,-0.0949466984088607,1.886583160141469,4.584883047312621,East,Home Office,Online,,0
0.6061287893511836,1.2060772789968597,0.4063603595371385,0.0780325256390068,-0.7082554650387044,-1.3638597030993551,West,Home Office,Distributor,Standard,0
-1.9832893487406231,-3.1884935605285976,-1.86600594711428,1.2721595640772718,-0.206735438589008,-1.0586941890937505,North,Corporate,Retail,Standard,1
-0.4222931326257011,-2.6653547354872087,-1.374660751474599,0.9454634163515412,0.0912951807831611,2.713205132685657,East,Consumer,Online,Premium,1
-1.2082107072660593,-1.7167355049569657,2.212765783118736,1.3321536307855324,0.96873372692972,1.3098892467816752,South,Home Office,Retail,Basic,0
-0.4604530865874529,0.1433549286593179,2.876661504514592,-0.524666069324772,0.8290974370547664,2.5515592904595845,South,Home Office,Online,Standard,0
1.275164570215212,1.904780703173184,0.0296703197605635,0.0207176291972082,-1.2398526236709368,-1.8035051524145944,North,Home Office,Online,Basic,0
-0.3395667061220963,-1.0140808049425254,-0.268551649647002,1.0198499509726433,-0.2057343176044961,-0.4155834253335432,,Home Office,Distributor,Premium,1
3.220808151854333,1.5839151480858629,-3.620840504489874,1.3646847704397893,1.3133457252244267,-2.4750598991195254,West,Home Office,Retail,Premium,0
2.438179230554417,1.3534892059053054,-1.705580847096444,1.374513364053612,0.4508896331572741,-1.8186722692601045,West,Corporate,Online,Standard,0
1.0035905144126909,0.6315440095250288,0.0386782483492715,1.0737941381556384,0.4004648428562514,-1.1182476015010303,North,Corporate,Distributor,Premium,0
0.0127341535876328,0.7896673717703355,3.0493655635491232,-0.1913809840439515,-1.135012881295398,1.5948965034690583,West,Corporate,Online,Standard,0
-0.5457738778656132,0.7783278473815418,3.870986989069648,0.4757764679430005,0.7869106767448344,-0.1974824456797177,South,Home Office,Distributor,,0
-1.849123296738112,-2.9899415100241,-1.6730253776732409,0.6374507055141918,-0.1864030953669038,0.1810752433128311,West,Corporate,Online,Standard,1
-1.663323680416909,-2.2047328811782627,1.99531632179785,0.3091028915165049,-1.5325815290896168,3.163703791264791,South,Consumer,Retail,Premium,0
-1.2066958624995343,-1.998035400911212,-1.0929850971578998,0.500039867345266,1.117546343842835,0.0806851800899535,South,Home Office,Online,Basic,1
-1.8787857495066107,-3.204811844049393,0.780622044424152,0.8169666984048075,-1.2608561551595947,2.986471649907223,South,Consumer,Online,Premium,0
-1.6376538141071435,-4.274846974629243,-0.1264392964976206,2.576106904599908,0.3672400557512685,2.1048340091589983,South,Consumer,Distributor,Premium,1
2.214341066898728,0.0672950406292574,-0.4950430892121502,3.0052878999379717,0.9588011663890325,-0.7830149303633445,East,Home Office,Online,Standard,0
0.8565438988519934,2.234063177204752,1.2684747326626455,-0.4183951819627756,-0.9925431261491277,-1.5743364446595574,West,Home Office,Retail,Standard,0
0.304381666561156,0.2023758925298622,0.1383544520715394,1.086942446582413,-1.2599124986741517,-1.6884416610355195,North,Consumer,Retail,Standard,1
0.9511828090625928,0.2123362505128551,-0.06149380758103,1.3090240991591653,0.7254581668182448,-0.6957152490147773,West,Corporate,Retail,Basic,0
1.469527886813367,1.8377445923556472,1.0529935089185636,1.8829078249455349,-2.1625342525113966,-3.5845005120763687,West,Corporate,Online,Basic,1
1.5185547283428018,0.4732410203548963,-0.0790522913554161,1.797091273608691,0.4078956461758319,-0.8868769253393186,South,Consumer,Distributor,Premium,0
-1.220121015353732,-3.3293015403087667,-1.560207307470531,1.932141704116492,-0.7326558561232074,0.3425254052187501,South,Home Office,Distributor,Premium,0
3.146355260976093,1.4298102271866444,-1.556181786797608,2.2298872177531845,0.3548225933196147,-1.679712249473874,North,Consumer,Retail,Premium,0
-1.4479000231405572,-3.534677673759914,-0.6018122559041919,2.2624791549965906,-1.497937667495913,0.7083609211675451,East,Home Office,Online,Premium,1
-0.394483461053065,-0.5064208722167499,2.653819141425973,0.305851276784595,-0.3655960154426267,2.619378180574884,West,Corporate,Distributor,Basic,0
0.0554605808281609,-0.6813958879757008,-2.196915885663616,-0.1815410018865302,-0.4842848644849122,-0.0722379338520093,,Consumer,Retail,Basic,1
-1.6599444004715456,-3.147209869898677,1.6293525827593769,1.7610533870813505,0.5383774914680559,2.505417882240298,West,Corporate,Distributor,Basic,0
-1.7209567643701078,-2.5481283339919907,-0.3747202922365985,0.6494346587678648,0.5210772565335958,0.715242947801427,West,Home Office,Online,Premium,1
-1.3081289267568534,-2.36635279125737,-0.7333888715995144,1.1058834129264028,1.1273122810075824,0.0295903758564239,South,Consumer,Distributor,Premium,1
-1.202718154278609,-3.1320609696830823,-0.8089151387805598,1.0622045938715772,-0.9881532733341596,2.3400970773663934,West,Corporate,Distributor,Premium,1
-1.2583348118609408,-1.5440701337774665,-1.3468757682896446,0.3448126698978333,-0.2623408730476939,-1.2375051385909184,East,Corporate,Distributor,Basic,1
-1.716782368401222,-1.8988446690590517,-0.640865779963012,0.1092581568634653,,-0.2558038071022515,North,Consumer,Online,Premium,1
-1.752511073246268,-2.452828961843609,-0.3610477499761161,0.6193694262362295,-0.3599001236118002,0.4529367244050415,West,Corporate,Distributor,Standard,1
2.4215565925773337,0.1987047555464624,-0.8219216902363802,2.994286836745078,-3.30217873633986,-0.9332091102945796,South,Home Office,Retail,Basic,0
-1.800739106672946,-2.8597205095325178,-0.130219542699384,1.3000220395225504,0.3509160824922337,0.3586355933222667,South,Corporate,Distributor,Standard,1
-0.3366890183021456,,-1.4685815093966113,1.1556093758591883,,2.0795772014538194,South,Home Office,Retail,Premium,1
-1.31247190538204,-2.090583867674141,-0.8133662470724978,0.8216689411461326,-0.0641703313677621,-0.257905062153783,North,Consumer,Distributor,Standard,1
-0.5107282703419018,-0.8143080368034041,0.5942627595199171,1.437654521447477,0.7835610834332131,-1.2535137384782633,East,Corporate,Distributor,Standard,0
1.1421462507071252,1.253305711538531,1.0356192612911377,0.2760208159311589,-0.7464114614777466,0.1879746525104741,South,Corporate,Retail,Basic,1
-2.4216399624716223,-3.724740294119611,2.4444310447899325,0.6513136983900814,-0.4111893684520885,5.092967080730115,West,Home Office,Distributor,Standard,0
-0.6529849811317259,-1.3678839340205649,-1.3173222548764054,0.0667954616246681,0.5667913728367896,0.411858945246801,,Consumer,Distributor,,1
0.7195545638249945,0.8386676491674737,0.7784412149155331,0.7990326729172569,2.9621005291946982,-1.0727292451150536,West,Corporate,Retail,Standard,0
-1.2640190461083325,-2.533407275801691,-1.1100489860516578,1.1506330553532225,0.8225008481430085,0.0944664262263443,East,Corporate,Online,Standard,1
0.1502370003318844,0.0614880835044437,0.0408014593315455,0.550060856711981,2.205174148792421,-0.7868754007711545,West,Corporate,Retail,Premium,1
2.337384720869075,0.8007992705177942,-0.3355243292397294,2.4583500005106225,-0.1313658548470979,-1.199797630611722,South,Consumer,Online,Standard,0
-1.847232363522103,-2.92136809785648,-0.2586794013625316,1.7572421604983273,1.182385465002437,-0.6108704360556347,North,Home Office,Distributor,Premium,1
-1.5955246580910305,-3.00342627700752,-1.414915089862316,1.2858222064036084,-0.5908858702954061,-0.094115760058779,West,Corporate,Distributor,Premium,1
0.1908743978801648,0.4397605781503192,2.7288087198487894,1.3136078657827777,0.2013460695115346,-0.2443026598309804,West,Corporate,Retail,Premium,0
-1.708523609723124,-2.627104912097897,-0.5377146408427345,0.9497100222676716,-0.3954051127440976,0.2062493233683492,West,Home Office,Retail,Basic,1
-1.7823839783525437,-2.995806752840274,-1.8552093391072733,2.201880563065189,1.470009910849196,-2.8239508078464617,North,Corporate,Retail,Basic,1
-1.30705790673428,-0.7368882442841709,3.9932297329792976,0.0109537974564845,0.3711263070316094,2.9029299093896963,East,Home Office,Distributor,Standard,0
-2.161403036719986,-3.228109411374751,-2.1543272417787893,1.2751794425270389,-0.6992516041218156,-1.7280867651349068,South,Home Office,Distributor,Premium,1
-1.2125431317970037,-1.54384956447163,-1.4305910553841388,1.080362789084804,-1.1168321929032814,-2.6192072266837805,South,Consumer,Retail,Basic,1
-0.8823214522588468,-0.94385261672891,-1.0648397017569606,0.8102370518334907,1.7161005521477637,-2.455695004100749,North,Home Office,Online,Standard,1
-1.4218684049204564,-2.1151163320844124,-1.321462539104018,0.1566347221546188,0.0782942408718302,0.2502417499820568,East,Home Office,Distributor,Basic,1
-0.5020122437204231,-0.7671406155894029,-1.643128062575136,-0.4851443590875226,-1.5552212350492791,-0.0951238231858053,East,Consumer,Retail,Basic,1
-2.090241421538248,,1.1037368209752931,1.65361490965584,0.7203271247899325,3.237468934101001,South,Corporate,Distributor,Basic,0
-0.7479251540827438,-1.0415061251313271,-0.8161310398763676,0.7065041859451584,-0.4567057370607418,-1.383222056318224,South,Corporate,Distributor,Basic,1
0.4975365782084759,1.4198376931828072,2.600990767569658,-0.2139234047569973,-1.274138894011927,0.7205911092106341,East,Corporate,Online,Basic,0
0.5517844036955224,0.0363467010472212,0.5719715705707535,1.3325494821820216,0.8028121162195909,-0.6126926552262422,North,Home Office,Distributor,Premium,0
1.174337683924421,1.9437556740341055,0.9242767856379724,-0.1303518678737354,-0.9167146331761786,-0.9094640266794,West,Corporate,Distributor,Standard,1
-0.6108753054598267,-0.8836098085533943,-0.7224089728475613,0.8089371915233716,-1.9067882347865135,-1.546372790394373,East,Home Office,Retail,Basic,1
0.0068383365392483,0.413089433022466,-0.1847257782751602,-0.39320481231197,1.666443471619098,-0.5288915864990056,East,Corporate,Distributor,Basic,1
-1.9795636791288331,-3.2669281538060733,-1.8846724749907269,1.2074249157604957,0.527135579091529,-0.7366315060717041,North,Consumer,Retail,Standard,1
-0.6990462248586604,-1.2901727473675146,-0.6185088461517536,0.2615428362071429,-0.4121950667714585,0.4696372432711932,North,Consumer,Distributor,Basic,1
0.1255450140517515,0.2678468465145793,-0.0078485346774904,0.3037134540595194,0.6132487024022921,-0.9804920071384268,West,Corporate,Distributor,Basic,1
1.8077387637146825,0.9444441707908708,0.5307177123673847,1.911904753639135,-0.2071729819221681,-0.9589865299356825,North,Corporate,Online,Standard,0
-1.9482693848384147,-3.654650913971822,0.7003432224904975,1.4906188277602672,2.471780362009812,2.628883144081469,East,Home Office,Distributor,Premium,0
-0.6444263820948115,-3.216877907663353,-0.9892776256072424,1.5634184340735744,0.6081589402089164,2.844546140871476,East,Home Office,Online,Standard,1
0.0738537226629498,-1.6397977286012846,-2.017075902475332,0.3727629248847027,1.2934967770871917,1.6590930864235451,South,Home Office,Distributor,Premium,1
-0.0141545184677129,0.3621121370647771,1.7612979532750574,0.7818409611701193,-0.6982048708355408,-0.5922316425165395,East,Consumer,Retail,Standard,0
-0.4608007720571693,-3.774847457182994,-1.2661098448309125,2.510292219687648,0.0352802723673693,2.688936525323601,,Consumer,Online,Basic,1
-2.3546542816800144,-4.503827892428959,0.5297877545942091,2.385581336984232,-1.340710357038662,1.9479237116431056,West,Consumer,Online,Standard,1
0.8298899726341664,1.92431442186272,1.1785939115984905,-0.1299792390837737,0.1292587769145298,-1.4677054108393195,West,Home Office,Online,Basic,0
0.2474966720422984,0.3249320471507822,0.0861346828473792,0.4180861252786432,0.550803922843825,-0.9366683946539192,South,Home Office,Retail,,1
-0.1700599038576034,-1.3012800517678236,-1.9438228036299343,0.8530692901289323,0.4387868968392975,-0.7083550063102211,South,Home Office,Online,Premium,1
3.001927422636996,2.2356961201507373,-2.6905589386451663,0.6858731800974802,2.019833570306659,-2.4661916144204064,North,Corporate,Distributor,Premium,0
-1.198618060214164,-2.315339538885559,-0.9247386376179352,0.6673741775193124,-0.1879405903113112,0.8075249548539659,East,Home Office,Retail,Standard,1
-0.1287752787608027,-0.9045892213262056,-0.1735866234791767,1.694605473832433,0.4071607688390229,-1.354907436743006,North,Consumer,Distributor,Basic,0
-1.7210226994017663,-2.002541925091327,-1.6970675544384173,-0.320190805545671,-2.1003604218179444,-0.3107153541313987,East,Consumer,Retail,Premium,1
2.097238204545679,1.883361398200059,-0.9556506797921812,0.6445953362500538,1.309243802803904,-1.8958923249733288,East,Consumer,Retail,,0
-2.207969582407871,-2.9027856237618126,1.7691241648822065,0.8762536362896142,0.3715433796212985,2.292975503598008,East,Consumer,Distributor,Basic,0
-0.1575748850252287,-1.301350453372324,-2.112332915839888,0.0593820493094098,1.69752442465413,0.6611045761504142,West,Home Office,Distributor,Basic,1
-1.586231900307535,-2.0927836016973083,-0.7338091901777394,0.2174844601501632,0.420246902198482,0.2878269339246997,North,Home Office,Retail,Basic,1
-1.2085557684325734,-2.0136239250530297,-1.250061823018125,1.3564497567356515,0.7000716505151461,-1.6919818202458483,South,Corporate,Distributor,Standard,1
-1.1697039073740487,-2.9562156705203084,-0.1797515078738611,1.290888982631277,-0.156182053437096,2.19940946931692,South,Home Office,Online,Basic,0
-2.4131252906725664,-2.760009533125654,0.0939445111760828,0.5735142220054967,1.0905979656162317,0.1543432988319349,North,Corporate,Online,Standard,1
-0.4428906072041193,-0.1584922991247181,2.1887319660869395,-0.0386619474133385,-0.114261205714488,1.7256898897415762,West,Home Office,Online,Premium,0
2.4111876178629528,1.6517309038612715,-0.941343858979942,1.3152640885151043,-1.0303330029671918,-1.7418804910856824,North,Home Office,Online,Standard,0
